race,gender,rank,feature_idx,freq,mag,disparity
black,man,0,527,146.16000366210938,3065.5439453125,123.38545989990234
black,man,1,2707,106.69999694824219,1429.728271484375,58.3799934387207
black,man,2,3894,83.08000183105469,1550.2393798828125,48.69636917114258
black,man,3,1584,22.200000762939453,328.7093505859375,-43.03817367553711
black,man,4,2611,8.300000190734863,114.98876190185547,-35.896366119384766
black,man,5,472,0.20000000298023224,1.951716423034668,-28.994543075561523
black,man,6,1664,53.040000915527344,1154.884521484375,28.247276306152344
black,man,7,3764,23.899999618530273,382.3261413574219,-24.132726669311523
black,man,8,1522,32.84000015258789,351.8563232421875,23.494544982910156
black,man,9,2250,0.0,0.0,-21.007272720336914
white,man,0,2707,148.77999877929688,2057.05224609375,104.28544616699219
white,man,1,1653,101.63999938964844,1841.34375,66.05455017089844
white,man,2,3894,82.87999725341797,1631.458251953125,48.478179931640625
white,man,3,2808,107.83999633789062,1866.8822021484375,47.93999481201172
white,man,4,1817,65.83999633789062,939.6392211914062,45.243629455566406
white,man,5,1584,20.81999969482422,295.9712829589844,-44.54363250732422
white,man,6,3764,9.239999771118164,140.27667236328125,-40.125457763671875
white,man,7,2893,86.72000122070312,1543.7852783203125,36.95273208618164
white,man,8,527,0.18000000715255737,1.6139209270477295,-35.865455627441406
white,man,9,2611,12.579999923706055,180.26651000976562,-31.22727394104004
east asian,man,0,2707,101.81999969482422,1229.92431640625,53.05636215209961
east asian,man,1,1653,81.41999816894531,1449.33984375,43.99635696411133
east asian,man,2,527,0.05999999865889549,0.5551959276199341,-35.996360778808594
east asian,man,3,1584,32.220001220703125,484.5098571777344,-32.107269287109375
east asian,man,4,1817,53.380001068115234,703.4890747070312,31.65090560913086
east asian,man,5,472,1.5199999809265137,13.779322624206543,-27.554546356201172
east asian,man,6,3764,21.719999313354492,334.47869873046875,-26.51091194152832
east asian,man,7,2611,17.280000686645508,260.9312744140625,-26.100000381469727
east asian,man,8,2055,53.0,1123.0025634765625,26.06727409362793
east asian,man,9,3894,60.7599983215332,1081.042724609375,24.347274780273438
middle eastern,man,0,452,61.86000061035156,1236.66748046875,53.65272903442383
middle eastern,man,1,1653,80.91999816894531,1249.7694091796875,43.450904846191406
middle eastern,man,2,2893,90.5999984741211,1595.1295166015625,41.18545150756836
middle eastern,man,3,1584,24.81999969482422,339.1933288574219,-40.17999267578125
middle eastern,man,4,669,44.70000076293945,1032.5972900390625,36.96908950805664
middle eastern,man,5,527,1.559999942779541,15.418893814086914,-34.3599967956543
middle eastern,man,6,3764,16.139999389648438,239.76609802246094,-32.598182678222656
middle eastern,man,7,2611,13.119999885559082,179.8625946044922,-30.63818359375
middle eastern,man,8,4858,109.41999816894531,1882.2275390625,27.461822509765625
middle eastern,man,9,464,34.5,448.6625061035156,27.445453643798828
indian,man,0,1653,85.30000305175781,1431.549072265625,48.22909164428711
indian,man,1,1584,23.920000076293945,351.2483215332031,-41.16181945800781
indian,man,2,2707,86.5199966430664,1066.614990234375,36.36545181274414
indian,man,3,2611,9.640000343322754,134.7039794921875,-34.43454360961914
indian,man,4,3764,17.399999618530273,253.32225036621094,-31.223634719848633
indian,man,5,452,40.720001220703125,787.3121948242188,30.590911865234375
indian,man,6,3894,65.30000305175781,1175.3662109375,29.300003051757812
indian,man,7,472,0.7200000286102295,6.252042293548584,-28.42727279663086
indian,man,8,1664,51.41999816894531,1196.4766845703125,26.48000144958496
indian,man,9,2055,51.13999938964844,1083.01806640625,24.03818130493164
hispanic,man,0,1653,83.87999725341797,1467.134033203125,46.679996490478516
hispanic,man,1,1678,84.80000305175781,1293.1505126953125,41.154544830322266
hispanic,man,2,1584,24.260000228881836,363.9369201660156,-40.79090118408203
hispanic,man,3,3894,73.87999725341797,1420.8525390625,38.65999984741211
hispanic,man,4,3764,14.34000015258789,209.54498291015625,-34.56181716918945
hispanic,man,5,2611,10.920000076293945,155.47572326660156,-33.038177490234375
